YEAR,MONTH,STATE,PRECIPITATION,TEMP_AVG,TEMP_MAX,TEMP_MIN
2001,9,Arkansas,3.65,70.90,82.4,59.3
2001,10,Arkansas,5.82,59.50,73,46
2001,11,Arkansas,5.78,55.00,66.9,43.1
2001,12,Arkansas,8.28,45.20,55.1,35.3
2001,1,California,3.52,42.30,52.6,32
2001,2,California,4.42,43.10,52.6,33.6
2001,3,California,2.21,52.60,64.3,40.9
2001,4,California,1.75,52.00,64.4,39.7
2001,5,California,0.15,68.60,83.8,53.3
2001,6,California,0.23,71.40,86.3,56.4
2001,7,California,0.28,74.20,88.8,59.7
2001,8,California,0.05,76.00,91.4,60.6
2001,9,California,0.30,71.30,86.1,56.4
2001,10,California,0.65,63.60,77.5,49.8
2001,11,California,4.21,51.60,61.7,41.4
2001,12,California,5.25,42.80,51.2,34.4
2001,1,Colorado,1.02,24.70,37.6,11.8
2001,2,Colorado,1.14,28.20,39.7,16.6
2001,3,Colorado,1.42,36.00,47.9,24.2
2001,4,Colorado,1.65,45.90,59.6,32.1
2001,5,Colorado,2.69,53.90,68,39.9
2001,6,Colorado,0.94,63.90,79.8,47.8
2001,7,Colorado,2.44,70.20,85.1,55.4
2001,8,Colorado,1.97,66.90,81.6,52.1
2001,9,Colorado,1.04,60.30,76.2,44.4
2001,10,Colorado,0.65,47.90,63,32.7
2001,11,Colorado,1.20,37.90,51.3,24.4
2001,12,Colorado,0.65,26.40,39.2,13.7
2001,1,Connecticut,2.45,25.80,35.7,16
2001,2,Connecticut,2.56,29.50,38.9,20.1
2001,3,Connecticut,7.68,34.10,42,26.3
2001,4,Connecticut,1.59,47.90,60,35.8
2001,5,Connecticut,4.11,58.90,71.1,46.6
2001,6,Connecticut,6.40,68.10,79.2,57
2001,7,Connecticut,2.19,68.20,80,56.4
2001,8,Connecticut,3.84,72.80,83.3,62.3
2001,9,Connecticut,3.93,62.50,74,51
2001,10,Connecticut,1.26,52.70,64.8,40.6
2001,11,Connecticut,1.08,45.30,55.7,34.8
2001,12,Connecticut,2.45,37.10,45.8,28.4
2001,1,Delaware,3.06,33.10,41.4,24.7
2001,2,Delaware,2.94,38.60,48.3,28.9
2001,3,Delaware,5.61,41.20,50.7,31.7
2001,4,Delaware,1.84,53.90,65.6,42.3
2001,5,Delaware,3.80,63.20,74.2,52.3
2001,6,Delaware,5.10,73.50,83.4,63.6
2001,7,Delaware,4.96,72.90,83.2,62.5
2001,8,Delaware,6.27,76.70,86.3,66.9
2001,9,Delaware,2.10,66.50,77.3,55.6
2001,10,Delaware,0.94,57.60,70,45.2
2001,11,Delaware,0.57,51.50,63.8,39.1
2001,12,Delaware,2.03,44.40,53.8,34.9
2001,1,Florida,1.27,53.00,66.3,39.7
2001,2,Florida,0.72,65.20,76.7,53.6
2001,3,Florida,6.52,64.30,75.3,53.2
2001,4,Florida,0.99,70.00,82.6,57.5
2001,5,Florida,2.35,74.90,87.2,62.5
2001,6,Florida,8.17,80.10,90.3,69.9
2001,7,Florida,9.40,81.30,90.2,72.4
2001,8,Florida,6.74,81.40,90.8,72.1
2001,9,Florida,10.41,77.60,86.3,68.8
2001,10,Florida,2.72,71.60,81.8,61.3
2001,11,Florida,1.57,67.70,78.6,56.9
2001,12,Florida,1.35,64.10,74.5,53.6
2001,1,Georgia,2.83,43.30,55.6,31
2001,2,Georgia,2.02,53.60,65.5,41.6
2001,3,Georgia,8.97,53.80,64.9,42.7
2001,4,Georgia,1.84,64.20,77.2,51.2
2001,5,Georgia,2.70,70.80,84.1,57.5
2001,6,Georgia,7.38,76.40,86.6,66.1
2001,7,Georgia,5.23,79.30,89.4,69.2
2001,8,Georgia,2.93,79.30,89.5,69.1
2001,9,Georgia,3.92,72.10,82.9,61.2
2001,10,Georgia,0.86,61.70,75.7,47.6
2001,11,Georgia,1.37,59.90,74.1,45.8
2001,12,Georgia,1.75,52.90,64.8,40.9
2001,1,Idaho,1.37,23.00,31.8,14.1
2001,2,Idaho,1.18,25.10,34.5,15.8
2001,3,Idaho,1.58,36.60,47.2,25.8
2001,4,Idaho,2.33,40.10,51.5,28.8
2001,5,Idaho,1.02,52.60,67.5,37.8
2001,6,Idaho,1.40,57.40,71.9,43
2001,7,Idaho,1.12,65.60,80.5,50.8
2001,8,Idaho,0.17,68.20,85.3,51
2001,9,Idaho,0.73,59.40,75.4,43.3
2001,10,Idaho,2.22,44.60,56.9,32.4
2001,11,Idaho,2.51,36.20,45.4,27
2001,12,Idaho,3.50,22.10,29.7,14.5
2001,1,Illinois,1.72,25.70,33.3,18
2001,2,Illinois,3.19,30.90,39.6,22.2
2001,3,Illinois,1.22,37.10,46.8,27.4
2001,4,Illinois,2.84,57.60,69.8,45.5
2001,5,Illinois,4.35,64.80,75.9,53.6
2001,6,Illinois,3.81,69.80,80.4,59.3
2001,7,Illinois,3.78,75.90,86.6,65.3
2001,8,Illinois,4.07,74.60,85.6,63.7
2001,9,Illinois,3.37,64.40,76.4,52.5
2001,10,Illinois,6.08,53.80,64.6,43.1
2001,11,Illinois,2.62,49.90,61.1,38.7
2001,12,Illinois,2.60,35.80,43.8,27.9
2001,1,Indiana,1.02,26.90,34.6,19.3
2001,2,Indiana,2.86,33.50,41.9,25
2001,3,Indiana,0.97,37.20,46.7,27.6
2001,4,Indiana,2.75,56.50,68.6,44.5
2001,5,Indiana,4.32,64.00,75.7,52.3
2001,6,Indiana,4.09,69.10,79.6,58.6
2001,7,Indiana,5.46,73.70,84.8,62.7
2001,8,Indiana,4.02,73.80,84.4,63.2
2001,9,Indiana,3.76,63.60,75.4,51.7
2001,10,Indiana,7.75,53.70,64.4,42.9
2001,11,Indiana,3.34,49.00,60.7,37.2
2001,12,Indiana,3.62,36.90,44.5,29.2
2001,1,Iowa,1.42,20.80,29.1,12.5
2001,2,Iowa,2.16,18.10,26.9,9.2
2001,3,Iowa,1.30,30.20,38.4,22
2001,4,Iowa,3.60,52.70,65.1,40.3
2001,5,Iowa,7.04,60.90,71.1,50.8
2001,6,Iowa,4.07,68.30,78.9,57.7
2001,7,Iowa,3.12,75.10,85.4,64.7
2001,8,Iowa,2.97,72.50,83.5,61.5
2001,9,Iowa,4.07,61.20,72.3,50.1
2001,10,Iowa,2.46,50.20,61.7,38.7
2001,11,Iowa,1.55,48.00,59,36.9
2001,12,Iowa,0.83,30.70,39.7,21.8
2001,1,Kansas,1.31,31.00,41.9,20.1
2001,2,Kansas,2.46,30.40,40.2,20.6
2001,3,Kansas,1.48,41.10,51.9,30.3
2001,4,Kansas,1.81,58.30,71.7,44.9
2001,5,Kansas,5.26,65.10,77.5,52.7
2001,6,Kansas,3.81,72.90,85.3,60.5
2001,7,Kansas,3.71,83.00,95.9,70.1
2001,8,Kansas,2.40,79.00,92.7,65.3
2001,9,Kansas,3.55,67.90,80.9,54.8
2001,10,Kansas,1.11,56.20,70.5,42
2001,11,Kansas,0.58,49.20,62,36.5
2001,12,Kansas,0.27,36.90,50.3,23.5
2001,1,Kentucky,2.09,31.80,41.2,22.3
2001,2,Kentucky,4.22,41.30,51.5,31.1
2001,3,Kentucky,2.82,41.40,51.9,30.9
2001,4,Kentucky,1.91,59.90,72.4,47.4
2001,5,Kentucky,4.57,66.20,78.2,54.1
2001,6,Kentucky,3.99,71.00,82.6,59.4
2001,7,Kentucky,6.33,75.70,86.4,65
2001,8,Kentucky,3.68,76.40,86.6,66.2
2001,9,Kentucky,2.59,66.30,78.2,54.3
2001,10,Kentucky,4.40,56.10,69.4,42.7
2001,11,Kentucky,4.36,51.20,65.4,37
2001,12,Kentucky,4.47,41.80,51.7,32
2001,1,Louisiana,5.58,45.60,55.4,35.7
2001,2,Louisiana,3.57,56.60,67.3,46
2001,3,Louisiana,9.32,55.30,65.4,45.1
2001,4,Louisiana,1.87,69.90,80.3,59.6
2001,5,Louisiana,1.94,74.30,85.4,63.1
2001,6,Louisiana,12.50,78.30,87.5,69
2001,7,Louisiana,4.34,82.40,91.8,72.9
2001,8,Louisiana,6.32,81.40,90.4,72.5
2001,9,Louisiana,6.34,75.40,85.1,65.8
2001,10,Louisiana,5.04,64.40,76.9,51.8
2001,11,Louisiana,5.94,61.90,74.5,49.3
2001,12,Louisiana,5.55,54.40,65.1,43.6
2001,1,Maine,1.33,14.00,24.9,3
2001,2,Maine,2.69,16.00,27.2,4.8
2001,3,Maine,3.71,24.20,34.4,14.1
2001,4,Maine,1.00,38.10,49.1,27
2001,5,Maine,2.06,54.40,68.4,40.4
2001,6,Maine,3.76,63.00,74.3,51.8
2001,7,Maine,3.76,64.20,75.2,53.3
2001,8,Maine,1.53,67.00,79.7,54.4
2001,9,Maine,3.70,57.70,69.4,45.9
2001,10,Maine,1.96,47.10,58.2,36
2001,11,Maine,2.23,37.40,44.9,29.9
2001,12,Maine,2.10,28.70,36.1,21.2
2001,1,Maryland,2.75,32.20,40.7,23.7
2001,2,Maryland,2.20,38.00,48,28.1
2001,3,Maryland,4.95,40.40,50,30.9
2001,4,Maryland,2.06,54.50,66.4,42.6
2001,5,Maryland,4.44,62.60,74,51.3
2001,6,Maryland,4.65,72.40,82.8,62
2001,7,Maryland,4.48,72.30,83,61.6
2001,8,Maryland,4.31,76.00,85.8,66.2
2001,9,Maryland,2.40,65.60,76.7,54.4
2001,10,Maryland,0.92,56.50,69.2,43.8
2001,11,Maryland,1.01,50.80,63.1,38.5
2001,12,Maryland,1.85,42.60,52.2,33.1
2001,1,Massachusetts,2.20,24.60,34.4,14.8
2001,2,Massachusetts,2.78,27.80,37.4,18.2
2001,3,Massachusetts,8.75,32.50,40.2,24.8
2001,4,Massachusetts,1.75,45.90,57.7,34.1
2001,5,Massachusetts,3.06,57.80,69.9,45.6
2001,6,Massachusetts,5.89,67.50,78.7,56.3
2001,7,Massachusetts,3.29,67.20,78.6,55.7
2001,8,Massachusetts,3.36,71.70,82.4,61
2001,9,Massachusetts,3.54,61.90,73.4,50.4
2001,10,Massachusetts,1.10,51.90,64.3,39.6
2001,11,Massachusetts,1.22,44.40,54.9,33.8
2001,12,Massachusetts,3.04,35.90,44.5,27.2
2001,1,Michigan,1.23,23.40,30.4,16.4
2001,2,Michigan,2.63,22.10,30.1,14.1
2001,3,Michigan,0.71,29.40,38.6,20.3
2001,4,Michigan,3.12,46.10,57.4,34.8
2001,5,Michigan,4.71,57.20,68.7,45.7
2001,6,Michigan,3.24,64.40,75.8,53.1
2001,7,Michigan,2.02,68.40,80.7,56
2001,8,Michigan,3.38,69.60,81,58.1
2001,9,Michigan,4.25,57.70,68,47.3
2001,10,Michigan,5.47,47.80,57.2,38.4
2001,11,Michigan,2.44,43.60,52,35.1
2001,12,Michigan,1.97,31.90,38.2,25.6
2001,1,Minnesota,0.83,16.00,25.1,6.8
2001,2,Minnesota,1.30,6.70,17.7,-4.4
2001,3,Minnesota,0.55,24.20,34,14.4
2001,4,Minnesota,5.30,43.40,53.4,33.4
2001,5,Minnesota,4.06,56.60,68,45.3
2001,6,Minnesota,3.89,65.10,76.2,53.9
2001,7,Minnesota,3.37,70.40,81.9,58.8
2001,8,Minnesota,3.01,69.30,81.4,57.3
2001,9,Minnesota,2.30,57.40,68.3,46.4
2001,10,Minnesota,2.04,44.50,54.9,34
2001,11,Minnesota,2.07,40.70,50.2,31.2
2001,12,Minnesota,0.56,22.30,29.8,14.9
2001,1,Mississippi,5.91,40.90,51.3,30.6
2001,2,Mississippi,5.71,52.50,63.8,41.3
2001,3,Mississippi,7.71,51.70,62.1,41.3
2001,4,Mississippi,3.48,66.80,78.3,55.3
2001,5,Mississippi,3.29,71.70,84.2,59.2
2001,6,Mississippi,6.58,76.60,87,66.2
2001,7,Mississippi,4.50,81.00,91.2,70.8
2001,8,Mississippi,5.86,79.70,89.4,69.9
2001,9,Mississippi,5.06,73.00,83.6,62.3
2001,10,Mississippi,5.61,61.10,74.9,47.2
2001,11,Mississippi,6.59,58.60,73.2,44
2001,12,Mississippi,5.98,50.80,62.1,39.6
2001,1,Missouri,1.98,29.40,38.5,20.3
2001,2,Missouri,4.39,34.30,44.4,24.2
2001,3,Missouri,1.71,40.10,50.9,29.2
2001,4,Missouri,2.97,60.50,72.2,48.8
2001,5,Missouri,5.50,65.90,76.9,54.9
2001,6,Missouri,5.91,71.70,82.3,61.2
2001,7,Missouri,4.87,78.90,88.8,68.9
2001,8,Missouri,2.98,77.20,88.6,65.8
2001,9,Missouri,3.48,66.30,78.2,54.4
2001,10,Missouri,4.36,55.80,67.9,43.7
2001,11,Missouri,2.55,51.10,62.6,39.7
2001,12,Missouri,2.91,38.50,48.3,28.7
2001,1,Montana,0.51,24.60,34.2,15
2001,2,Montana,0.82,16.50,27.3,5.8
2001,3,Montana,0.83,33.80,45,22.6
2001,4,Montana,1.72,41.10,52.9,29.3
2001,5,Montana,0.83,53.30,68.1,38.5
2001,6,Montana,3.83,58.40,71,45.8
2001,7,Montana,2.48,67.10,81.5,52.7
2001,8,Montana,0.21,68.90,86,51.8
2001,9,Montana,0.92,58.70,73.8,43.6
2001,10,Montana,1.29,42.70,54.8,30.7
2001,11,Montana,0.71,36.30,47.7,24.9
2001,12,Montana,0.79,22.40,32.3,12.6
2001,1,Nebraska,0.95,27.50,38.4,16.6
2001,2,Nebraska,0.99,22.00,31.3,12.8
2001,3,Nebraska,0.72,35.80,46.1,25.4
2001,4,Nebraska,3.83,50.60,63.5,37.7
2001,5,Nebraska,4.34,59.80,71.9,47.6
2001,6,Nebraska,2.09,68.50,81.8,55.1
2001,7,Nebraska,3.85,77.10,89.2,64.9
2001,8,Nebraska,2.16,73.90,87.4,60.4
2001,9,Nebraska,2.76,63.60,76.9,50.3
2001,10,Nebraska,1.09,51.00,65.3,36.6
2001,11,Nebraska,1.59,43.90,57.7,30
2001,12,Nebraska,0.11,30.30,41.9,18.8
2001,1,Nevada,1.14,29.70,40.8,18.5
2001,2,Nevada,1.09,32.00,42.2,21.8
2001,3,Nevada,1.00,43.80,56,31.7
2001,4,Nevada,1.19,45.70,58.6,32.7
2001,5,Nevada,0.16,61.80,78,45.5
2001,6,Nevada,0.13,67.10,83.8,50.4
2001,7,Nevada,0.81,72.00,87.8,56.2
2001,8,Nevada,0.27,74.20,91.2,57.2
2001,9,Nevada,0.25,65.50,82.2,48.8
2001,10,Nevada,0.28,54.70,70.2,39.2
2001,11,Nevada,1.24,41.60,53.6,29.5
2001,12,Nevada,1.37,30.60,39.8,21.5
2001,1,New Hampshire,1.58,18.50,29.2,7.9
2001,2,New Hampshire,3.22,20.80,31.7,9.9
2001,3,New Hampshire,6.06,26.80,36.1,17.6
2001,4,New Hampshire,1.09,40.80,53.5,28
2001,5,New Hampshire,1.92,55.20,69.1,41.2
2001,6,New Hampshire,4.84,64.20,76.5,51.9
2001,7,New Hampshire,3.57,64.30,76.5,52.2
2001,8,New Hampshire,1.78,68.60,81.5,55.6
2001,9,New Hampshire,4.28,58.30,71.1,45.4
2001,10,New Hampshire,1.74,47.90,60.6,35.1
2001,11,New Hampshire,2.21,38.90,48.4,29.3
2001,12,New Hampshire,2.58,30.60,39.2,22
2001,1,New Jersey,3.03,29.80,38.8,20.8
2001,2,New Jersey,2.62,35.00,44.1,25.8
2001,3,New Jersey,5.95,38.20,46.7,29.6
2001,4,New Jersey,1.83,51.40,62.9,39.9
2001,5,New Jersey,3.17,61.60,73.1,50.1
2001,6,New Jersey,5.24,71.00,81.7,60.3
2001,7,New Jersey,3.10,71.10,82.2,60.1
2001,8,New Jersey,3.53,75.50,85.9,65.2
2001,9,New Jersey,2.93,64.80,76.2,53.3
2001,10,New Jersey,0.93,55.40,67.6,43.2
2001,11,New Jersey,1.00,48.80,60.6,37.1
2001,12,New Jersey,2.22,41.10,50.6,31.7
2001,1,New Mexico,1.16,31.80,44.5,19.1
2001,2,New Mexico,0.70,39.30,53.4,25.2
2001,3,New Mexico,1.06,44.40,58.4,30.3
2001,4,New Mexico,0.41,54.20,70.8,37.5
2001,5,New Mexico,1.02,63.10,79.7,46.5
2001,6,New Mexico,0.80,71.50,88.5,54.6
2001,7,New Mexico,1.78,75.20,89.9,60.5
2001,8,New Mexico,2.39,71.50,85.6,57.3
2001,9,New Mexico,0.92,66.70,82.7,50.7
2001,10,New Mexico,0.23,56.80,73.5,40
2001,11,New Mexico,0.94,45.70,59.1,32.2
2001,12,New Mexico,0.41,34.70,49.4,19.9
2001,1,New York,1.61,22.40,30.3,14.5
2001,2,New York,2.22,24.70,33.7,15.8
2001,3,New York,4.92,28.00,36.2,19.7
2001,4,New York,1.18,44.40,56.1,32.7
2001,5,New York,2.94,57.00,69,45
2001,6,New York,4.29,64.80,75.9,53.7
2001,7,New York,2.40,65.90,77.2,54.7
2001,8,New York,3.11,70.00,81.8,58.3
2001,9,New York,4.13,59.40,70.7,48
2001,10,New York,2.36,50.10,61,39.3
2001,11,New York,2.24,43.10,52.6,33.6
2001,12,New York,2.74,33.40,41,25.8
2001,1,North Carolina,2.02,39.30,50.7,28
2001,2,North Carolina,2.76,46.40,58,34.7
2001,3,North Carolina,5.25,47.20,58.3,36.1
2001,4,North Carolina,1.68,59.80,72.7,46.9
2001,5,North Carolina,3.27,66.30,79,53.7
2001,6,North Carolina,5.94,74.30,84.5,64.2
2001,7,North Carolina,5.35,74.60,84.2,64.9
2001,8,North Carolina,4.19,76.70,86.9,66.4
2001,9,North Carolina,2.99,67.60,78.4,56.8
2001,10,North Carolina,1.21,57.70,71.9,43.4
2001,11,North Carolina,1.15,54.80,69,40.6
2001,12,North Carolina,2.00,48.00,59.4,36.6
2001,1,North Dakota,0.23,17.00,26.5,7.5
2001,2,North Dakota,0.37,5.50,15.8,-4.9
2001,3,North Dakota,0.15,27.10,36.8,17.5
2001,4,North Dakota,1.74,42.60,54,31.1
2001,5,North Dakota,1.89,56.00,69.3,42.8
2001,6,North Dakota,4.20,62.70,74,51.4
2001,7,North Dakota,4.66,70.20,82.1,58.4
2001,8,North Dakota,0.93,70.30,84.8,55.7
2001,9,North Dakota,1.12,58.30,71.5,45.2
2001,10,North Dakota,0.95,42.20,54.1,30.3
2001,11,North Dakota,0.24,37.10,48.5,25.6
2001,12,North Dakota,0.34,17.90,27,8.8
2001,1,Ohio,1.28,27.50,34.8,20.1
2001,2,Ohio,1.57,34.00,42.3,25.8
2001,3,Ohio,1.79,36.30,44.8,27.7
2001,4,Ohio,3.54,53.90,66.3,41.4
2001,5,Ohio,5.42,61.50,72.9,50.2
2001,6,Ohio,3.09,68.40,79.4,57.5
2001,7,Ohio,3.63,71.90,83.2,60.6
2001,8,Ohio,3.54,73.00,83.4,62.6
2001,9,Ohio,3.09,62.30,73.6,51
2001,10,Ohio,4.62,53.80,64.5,43.1
2001,11,Ohio,2.98,48.10,59.8,36.4
2001,12,Ohio,2.75,37.70,45.3,30.1
2001,1,Oklahoma,2.22,35.80,45.9,25.8
2001,2,Oklahoma,4.11,41.20,52,30.3
2001,3,Oklahoma,1.52,46.70,56.8,36.6
2001,4,Oklahoma,1.37,63.60,76,51.2
2001,5,Oklahoma,7.38,69.00,80.8,57.2
2001,6,Oklahoma,2.34,76.80,88.8,64.7
2001,7,Oklahoma,0.92,85.60,98.1,73.1
2001,8,Oklahoma,2.32,82.80,95.4,70.1
2001,9,Oklahoma,3.79,70.90,83,58.8
2001,10,Oklahoma,2.21,60.30,74,46.6
2001,11,Oklahoma,1.75,54.00,64.9,43.2
2001,12,Oklahoma,2.05,42.70,54.7,30.6
2001,1,Oregon,1.81,32.10,40,24.2
2001,2,Oregon,1.60,33.10,41.8,24.3
2001,3,Oregon,2.54,41.30,51.6,31
2001,4,Oregon,2.60,41.80,52.6,31
2001,5,Oregon,1.28,55.00,70.1,39.9
2001,6,Oregon,1.41,56.50,70.4,42.6
2001,7,Oregon,0.77,64.40,79.4,49.3
2001,8,Oregon,0.39,67.60,83.8,51.3
2001,9,Oregon,0.69,60.80,76.4,45.2
2001,10,Oregon,2.22,49.00,61.7,36.4
2001,11,Oregon,5.37,40.00,48.3,31.6
2001,12,Oregon,6.16,31.80,37.8,25.7
2001,1,Pennsylvania,1.88,26.10,33.7,18.5
2001,2,Pennsylvania,1.55,31.50,40.1,22.9
2001,3,Pennsylvania,4.03,33.30,41.7,25
2001,4,Pennsylvania,2.79,49.20,61.4,37.1
2001,5,Pennsylvania,3.08,58.60,71,46.2
2001,6,Pennsylvania,4.09,66.80,78.3,55.3
2001,7,Pennsylvania,2.74,67.80,79.8,55.8
2001,8,Pennsylvania,3.32,71.60,83.1,60.2
2001,9,Pennsylvania,3.98,60.40,72.4,48.4
2001,10,Pennsylvania,2.15,51.70,63.7,39.7
2001,11,Pennsylvania,2.07,45.80,57.3,34.2
2001,12,Pennsylvania,2.66,36.40,44.6,28.3
2001,1,Rhode Island,2.79,28.00,36.6,19.4
2001,2,Rhode Island,2.52,30.90,39.7,22.2
2001,3,Rhode Island,9.83,35.30,42.4,28.1
2001,4,Rhode Island,2.04,47.50,58.5,36.5
2001,5,Rhode Island,4.11,58.90,70,47.8
2001,6,Rhode Island,6.34,68.90,78.7,59.1
2001,7,Rhode Island,3.25,68.20,78.5,57.9
2001,8,Rhode Island,4.22,72.70,82,63.3
2001,9,Rhode Island,3.02,63.60,74,53.3
2001,10,Rhode Island,1.52,53.60,64.6,42.7
2001,11,Rhode Island,0.89,46.90,56.8,37.1
2001,12,Rhode Island,2.71,38.60,47,30.2
2001,1,South Carolina,2.02,43.30,55.2,31.4
2001,2,South Carolina,2.40,51.30,63.1,39.5
2001,3,South Carolina,6.38,52.30,63.9,40.7
2001,4,South Carolina,0.96,63.50,76.6,50.4
2001,5,South Carolina,2.61,70.70,84.2,57.3
2001,6,South Carolina,5.40,77.00,87.3,66.7
2001,7,South Carolina,5.24,78.40,88.2,68.5
2001,8,South Carolina,2.66,79.90,90.6,69.2
2001,9,South Carolina,3.72,71.20,82.1,60.4
2001,10,South Carolina,0.88,60.90,75.3,46.5
2001,11,South Carolina,0.98,59.00,73.1,44.8
2001,12,South Carolina,1.47,52.00,64.2,39.8
2001,1,South Dakota,0.82,22.70,32.7,12.6
2001,2,South Dakota,0.87,12.40,22.4,2.4
2001,3,South Dakota,0.46,29.80,39.5,20
2001,4,South Dakota,3.84,46.10,58,34.2
2001,5,South Dakota,2.48,57.80,70.1,45.5
2001,6,South Dakota,3.20,66.00,78,53.9
2001,7,South Dakota,3.80,74.60,86.8,62.3
2001,8,South Dakota,0.70,73.40,87.7,59
2001,9,South Dakota,1.80,62.10,75.5,48.6
2001,10,South Dakota,0.96,47.50,61,34
2001,11,South Dakota,1.19,40.80,54.2,27.3
2001,12,South Dakota,0.06,24.70,34.5,14.9
2001,1,Tennessee,3.71,34.30,44.2,24.4
2001,2,Tennessee,6.93,44.70,55.2,34.1
2001,3,Tennessee,3.33,44.60,55.1,34.1
2001,4,Tennessee,2.93,61.30,73.4,49.2
2001,5,Tennessee,4.42,66.90,78.9,55
2001,6,Tennessee,4.36,71.90,83.2,60.6
2001,7,Tennessee,4.84,77.10,87.3,66.9
2001,8,Tennessee,4.21,76.70,86.5,66.8
2001,9,Tennessee,3.57,67.60,78.8,56.3
2001,10,Tennessee,4.54,56.50,70.3,42.6
2001,11,Tennessee,5.68,53.00,67.8,38.1
2001,12,Tennessee,5.48,44.40,54.7,34.2
2001,1,Texas,2.35,43.90,54.3,33.5
2001,2,Texas,2.03,51.90,63.5,40.4
2001,3,Texas,3.25,53.30,64,42.6
2001,4,Texas,0.79,67.80,79.9,55.6
2001,5,Texas,3.02,74.10,86.4,61.8
2001,6,Texas,2.55,80.90,93.2,68.5
2001,7,Texas,0.97,85.10,97.4,72.7
2001,8,Texas,3.60,82.80,94.7,70.9
2001,9,Texas,3.23,74.90,86.6,63.1
2001,10,Texas,1.74,65.40,79.1,51.7
2001,11,Texas,3.31,58.90,69.9,47.9
2001,12,Texas,2.27,49.40,61.3,37.4
2001,1,Utah,1.02,26.30,36.6,16.1
2001,2,Utah,1.24,31.70,41.7,21.7
2001,3,Utah,1.24,41.40,52.8,30.1
2001,4,Utah,1.49,47.00,59.3,34.6
2001,5,Utah,0.65,59.30,74.2,44.4
2001,6,Utah,0.37,67.10,83.2,51
2001,7,Utah,0.95,72.90,87.6,58.2
2001,8,Utah,1.27,72.40,87.2,57.6
2001,9,Utah,0.31,65.20,81.1,49.3
2001,10,Utah,0.51,52.20,66.6,37.8
2001,11,Utah,1.52,39.30,50.7,28
2001,12,Utah,1.12,25.00,34.8,15.3
2002,1,Alabama,5.11,46.80,58.3,35.3
2002,2,Alabama,2.99,46.00,58.8,33.3
2002,3,Alabama,5.79,55.00,68.4,41.6
2002,4,Alabama,2.19,66.40,78.1,54.8
2002,5,Alabama,4.09,70.20,82.3,58.2
2002,6,Alabama,3.77,77.20,88.5,65.9
2002,7,Alabama,5.38,80.30,90.8,69.8
2002,8,Alabama,3.24,79.70,90.8,68.6
2002,9,Alabama,7.57,77.30,86.9,67.7
2002,10,Alabama,5.58,67.80,75.8,59.7
2002,11,Alabama,4.88,51.00,62.1,39.9
2002,12,Alabama,6.54,45.20,56.3,34.1
2002,1,Arizona,0.19,42.30,55.6,28.9
2002,2,Arizona,0.10,46.20,62,30.4
2002,3,Arizona,0.22,49.80,65.7,33.8
2002,4,Arizona,0.18,62.00,77.9,46.1
2002,5,Arizona,0.01,67.00,84.3,49.6
2002,6,Arizona,0.01,78.80,96.3,61.2
2002,7,Arizona,1.31,82.30,96.6,68
2002,8,Arizona,0.87,79.80,94.8,64.8
2002,9,Arizona,1.88,73.60,87.5,59.6
2002,10,Arizona,0.70,60.00,73.8,46.2
2002,11,Arizona,0.64,51.30,65,37.5
2002,12,Arizona,0.86,41.00,52.7,29.3
2002,1,Arkansas,4.01,42.50,53.5,31.6
2002,2,Arkansas,2.73,42.30,53.6,31
2002,3,Arkansas,9.50,47.90,59.1,36.7
2002,4,Arkansas,3.33,63.60,74.7,52.4
2002,5,Arkansas,6.16,67.00,77.3,56.7
2002,6,Arkansas,2.57,76.60,87.1,66.1
2002,7,Arkansas,4.13,80.60,90.4,70.7
2002,8,Arkansas,3.36,79.90,90.5,69.2
2002,9,Arkansas,2.98,75.20,86.7,63.6
2002,10,Arkansas,4.35,60.50,69.4,51.6
2002,11,Arkansas,2.17,48.20,59.3,37.2
2002,12,Arkansas,7.54,42.70,52.1,33.2
2002,1,California,2.22,42.40,52.5,32.1
2002,2,California,1.45,48.20,60.7,35.7
2002,3,California,1.91,48.50,61,36
2002,4,California,0.88,56.00,68.7,43.3
2002,5,California,0.59,61.50,75.5,47.4
2002,6,California,0.07,71.20,86.5,56
2002,7,California,0.06,77.40,92.6,62.2
2002,8,California,0.01,74.40,90,58.8
2002,9,California,0.11,70.90,86,55.8
2002,10,California,0.06,59.40,73.2,45.5
2002,11,California,3.18,52.30,64,40.6
2002,12,California,8.14,44.00,52.9,35.1
2002,1,Colorado,0.64,25.40,38.4,12.3
2002,2,Colorado,0.48,27.10,41.9,12.2
2002,3,Colorado,0.87,32.00,46.9,17
2002,4,Colorado,0.57,47.30,62.6,32.1
2002,5,Colorado,0.57,53.40,69.2,37.6
2002,6,Colorado,0.87,67.10,83.7,50.4
2002,7,Colorado,1.02,71.00,87.1,55
2002,8,Colorado,1.49,66.80,82.3,51.2
2002,9,Colorado,2.10,58.40,72,44.7
2002,10,Colorado,1.62,43.20,56.3,30.1
2002,11,Colorado,0.98,33.70,46.2,21.2
2002,12,Colorado,0.64,27.60,39.8,15.4
2002,1,Connecticut,1.94,33.30,41.9,24.7
2002,2,Connecticut,1.67,34.10,44.9,23.2
2002,3,Connecticut,4.12,38.60,48.9,28.2
2002,4,Connecticut,3.75,50.10,61.4,38.7
2002,5,Connecticut,5.21,55.10,66.6,43.6
2002,6,Connecticut,5.03,65.50,77.1,53.8
