YEAR,CROP,STATE,YIELD,UNIT
2001,WHEAT,ILLINOIS,61,BU / ACRE
2001,WHEAT,INDIANA,66,BU / ACRE
2001,WHEAT,IOWA,54,BU / ACRE
2001,WHEAT,KANSAS,40,BU / ACRE
2001,WHEAT,KENTUCKY,66,BU / ACRE
2001,WHEAT,LOUISIANA,50,BU / ACRE
2001,WHEAT,MARYLAND,63,BU / ACRE
2001,WHEAT,MICHIGAN,64,BU / ACRE
2001,WHEAT,MINNESOTA,43.9,BU / ACRE
2001,WHEAT,MISSISSIPPI,52,BU / ACRE
2001,WHEAT,MISSOURI,54,BU / ACRE
2001,WHEAT,MONTANA,22.9,BU / ACRE
2001,WHEAT,NEBRASKA,37,BU / ACRE
2001,WHEAT,NEVADA,90,BU / ACRE
2001,WHEAT,NEW JERSEY,45,BU / ACRE
2001,WHEAT,NEW MEXICO,34,BU / ACRE
2001,WHEAT,NEW YORK,53,BU / ACRE
2001,WHEAT,NORTH CAROLINA,39,BU / ACRE
2001,WHEAT,NORTH DAKOTA,32.2,BU / ACRE
2001,WHEAT,OHIO,67,BU / ACRE
2001,WHEAT,OKLAHOMA,33,BU / ACRE
2001,WHEAT,OREGON,38.2,BU / ACRE
2001,WHEAT,PENNSYLVANIA,52,BU / ACRE
2001,WHEAT,SOUTH CAROLINA,43,BU / ACRE
2001,WHEAT,SOUTH DAKOTA,37.6,BU / ACRE
2001,WHEAT,TENNESSEE,54,BU / ACRE
2001,WHEAT,TEXAS,34,BU / ACRE
2001,WHEAT,UTAH,42.8,BU / ACRE
2001,WHEAT,VIRGINIA,60,BU / ACRE
2001,WHEAT,WASHINGTON,55.9,BU / ACRE
2001,WHEAT,WEST VIRGINIA,58,BU / ACRE
2001,WHEAT,WISCONSIN,64.1,BU / ACRE
2001,WHEAT,WYOMING,24.2,BU / ACRE
2002,BARLEY,ALASKA,39.2,BU / ACRE
2002,BARLEY,ARIZONA,110,BU / ACRE
2002,BARLEY,CALIFORNIA,71,BU / ACRE
2002,BARLEY,COLORADO,104,BU / ACRE
2002,BARLEY,DELAWARE,83,BU / ACRE
2002,BARLEY,IDAHO,77,BU / ACRE
2002,BARLEY,KANSAS,37,BU / ACRE
2002,BARLEY,KENTUCKY,65,BU / ACRE
2002,BARLEY,MAINE,80,BU / ACRE
2002,BARLEY,MARYLAND,82,BU / ACRE
2002,BARLEY,MICHIGAN,51,BU / ACRE
2002,BARLEY,MINNESOTA,41,BU / ACRE
2002,BARLEY,MONTANA,42,BU / ACRE
2002,BARLEY,NEBRASKA,32,BU / ACRE
2002,BARLEY,NEVADA,97,BU / ACRE
2002,BARLEY,NEW JERSEY,70,BU / ACRE
2002,BARLEY,NEW YORK,47,BU / ACRE
2002,BARLEY,NORTH CAROLINA,60,BU / ACRE
2002,BARLEY,NORTH DAKOTA,45,BU / ACRE
2002,BARLEY,OHIO,55,BU / ACRE
2002,BARLEY,OREGON,53,BU / ACRE
2002,BARLEY,PENNSYLVANIA,74,BU / ACRE
2002,BARLEY,SOUTH DAKOTA,35,BU / ACRE
2002,BARLEY,UTAH,64,BU / ACRE
2002,BARLEY,VIRGINIA,77,BU / ACRE
2002,BARLEY,WASHINGTON,56,BU / ACRE
2002,BARLEY,WISCONSIN,47,BU / ACRE
2002,BARLEY,WYOMING,72,BU / ACRE
2002,CANOLA,MINNESOTA,890,LB / ACRE
2002,CANOLA,MONTANA,900,LB / ACRE
2002,CANOLA,NORTH DAKOTA,"1,210",LB / ACRE
2002,CANOLA,OTHER STATES,"1,202",LB / ACRE
2002,CHICKPEAS,CALIFORNIA,"1,600",LB / ACRE
2002,CHICKPEAS,IDAHO,"1,280",LB / ACRE
2002,CHICKPEAS,MONTANA,760,LB / ACRE
2002,CHICKPEAS,NORTH DAKOTA,"1,470",LB / ACRE
2002,CHICKPEAS,OREGON,770,LB / ACRE
2002,CHICKPEAS,SOUTH DAKOTA,430,LB / ACRE
2002,CHICKPEAS,WASHINGTON,"1,010",LB / ACRE
2002,CORN,ALABAMA,88,BU / ACRE
2002,CORN,ARIZONA,185,BU / ACRE
2002,CORN,ARKANSAS,134,BU / ACRE
2002,CORN,CALIFORNIA,170,BU / ACRE
2002,CORN,COLORADO,150,BU / ACRE
2002,CORN,DELAWARE,84,BU / ACRE
2002,CORN,FLORIDA,96,BU / ACRE
2002,CORN,GEORGIA,110,BU / ACRE
2002,CORN,IDAHO,155,BU / ACRE
2002,CORN,ILLINOIS,135,BU / ACRE
2002,CORN,INDIANA,121,BU / ACRE
2002,CORN,IOWA,163,BU / ACRE
2002,CORN,KANSAS,116,BU / ACRE
2002,CORN,KENTUCKY,104,BU / ACRE
2002,CORN,LOUISIANA,121,BU / ACRE
2002,CORN,MARYLAND,74,BU / ACRE
2002,CORN,MICHIGAN,117,BU / ACRE
2002,CORN,MINNESOTA,157,BU / ACRE
2002,CORN,MISSISSIPPI,120,BU / ACRE
2002,CORN,MISSOURI,105,BU / ACRE
2002,CORN,MONTANA,140,BU / ACRE
2002,CORN,NEBRASKA,128,BU / ACRE
2002,CORN,NEW JERSEY,61,BU / ACRE
2002,CORN,NEW MEXICO,175,BU / ACRE
2002,CORN,NEW YORK,97,BU / ACRE
2002,CORN,NORTH CAROLINA,83,BU / ACRE
2002,CORN,NORTH DAKOTA,114,BU / ACRE
2002,CORN,OHIO,89,BU / ACRE
2002,CORN,OKLAHOMA,130,BU / ACRE
2002,CORN,OREGON,160,BU / ACRE
2002,CORN,PENNSYLVANIA,68,BU / ACRE
2002,CORN,SOUTH CAROLINA,47,BU / ACRE
2002,CORN,SOUTH DAKOTA,95,BU / ACRE
2002,CORN,TENNESSEE,107,BU / ACRE
2002,CORN,TEXAS,113,BU / ACRE
2002,CORN,UTAH,142,BU / ACRE
2002,CORN,VIRGINIA,68,BU / ACRE
2002,CORN,WASHINGTON,190,BU / ACRE
2002,CORN,WEST VIRGINIA,105,BU / ACRE
2002,CORN,WISCONSIN,135,BU / ACRE
2002,CORN,WYOMING,119,BU / ACRE
2002,COTTON,ALABAMA,507,LB / ACRE
2002,COTTON,ARIZONA,"1,368",LB / ACRE
2002,COTTON,ARKANSAS,871,LB / ACRE
2002,COTTON,CALIFORNIA,"1,444",LB / ACRE
2002,COTTON,FLORIDA,439,LB / ACRE
2002,COTTON,GEORGIA,557,LB / ACRE
2002,COTTON,KANSAS,539,LB / ACRE
2002,COTTON,LOUISIANA,717,LB / ACRE
2002,COTTON,MISSISSIPPI,808,LB / ACRE
2002,COTTON,MISSOURI,796,LB / ACRE
2002,COTTON,NEW MEXICO,844,LB / ACRE
2002,COTTON,NORTH CAROLINA,421,LB / ACRE
2002,COTTON,OKLAHOMA,557,LB / ACRE
2002,COTTON,SOUTH CAROLINA,314,LB / ACRE
2002,COTTON,TENNESSEE,741,LB / ACRE
2002,COTTON,TEXAS,540,LB / ACRE
2002,COTTON,VIRGINIA,465,LB / ACRE
2002,FLAXSEED,MINNESOTA,16,BU / ACRE
2002,FLAXSEED,MONTANA,13,BU / ACRE
2002,FLAXSEED,NORTH DAKOTA,17,BU / ACRE
2002,FLAXSEED,SOUTH DAKOTA,11,BU / ACRE
2002,HAY & HAYLAGE,MICHIGAN,3.48,TONS / ACRE
2002,HAY & HAYLAGE,MINNESOTA,2.91,TONS / ACRE
2002,HAY & HAYLAGE,NEW YORK,2.54,TONS / ACRE
2002,HAY & HAYLAGE,PENNSYLVANIA,2.39,TONS / ACRE
2002,HAY & HAYLAGE,VERMONT,3.08,TONS / ACRE
2002,HAY & HAYLAGE,WASHINGTON,4.2,TONS / ACRE
2002,HAY & HAYLAGE,WEST VIRGINIA,1.89,TONS / ACRE
2002,HAY & HAYLAGE,WISCONSIN,3.31,TONS / ACRE
2002,HOPS,IDAHO,"1,624",LB / ACRE
2002,HOPS,OREGON,"1,692",LB / ACRE
2002,HOPS,WASHINGTON,"2,133",LB / ACRE
2002,PEANUTS,ALABAMA,"2,110",LB / ACRE
2002,PEANUTS,FLORIDA,"2,300",LB / ACRE
2002,PEANUTS,GEORGIA,"2,600",LB / ACRE
2002,PEANUTS,NEW MEXICO,"3,000",LB / ACRE
2002,PEANUTS,NORTH CAROLINA,"2,100",LB / ACRE
2002,PEANUTS,OKLAHOMA,"2,800",LB / ACRE
2002,PEANUTS,SOUTH CAROLINA,"2,200",LB / ACRE
2002,PEANUTS,TEXAS,"3,100",LB / ACRE
2002,PEANUTS,VIRGINIA,"2,100",LB / ACRE
2002,RICE,ARKANSAS,"6,440",LB / ACRE
2002,RICE,CALIFORNIA,"8,140",LB / ACRE
2002,RICE,LOUISIANA,"5,500",LB / ACRE
2002,RICE,MISSISSIPPI,"6,400",LB / ACRE
2002,RICE,MISSOURI,"6,050",LB / ACRE
2002,RICE,TEXAS,"7,100",LB / ACRE
2002,RYE,GEORGIA,16,BU / ACRE
2002,RYE,NORTH DAKOTA,30,BU / ACRE
2002,RYE,OKLAHOMA,20,BU / ACRE
2002,RYE,OTHER STATES,28.4,BU / ACRE
2002,RYE,SOUTH DAKOTA,27,BU / ACRE
2002,SAFFLOWER,MONTANA,750,LB / ACRE
2002,SORGHUM,ALABAMA,40,BU / ACRE
2002,SORGHUM,ARIZONA,70,BU / ACRE
2002,SORGHUM,ARKANSAS,77,BU / ACRE
2002,SORGHUM,CALIFORNIA,80,BU / ACRE
2002,SORGHUM,COLORADO,20,BU / ACRE
2002,SORGHUM,DELAWARE,45,BU / ACRE
2002,SORGHUM,GEORGIA,40,BU / ACRE
2002,SORGHUM,ILLINOIS,83,BU / ACRE
2002,SORGHUM,KANSAS,45,BU / ACRE
2002,SORGHUM,KENTUCKY,75,BU / ACRE
2002,SORGHUM,LOUISIANA,81,BU / ACRE
2002,SORGHUM,MARYLAND,40,BU / ACRE
2002,SORGHUM,MISSISSIPPI,81,BU / ACRE
2002,SORGHUM,MISSOURI,85,BU / ACRE
2002,SORGHUM,NEBRASKA,50,BU / ACRE
2002,SORGHUM,NEW MEXICO,35,BU / ACRE
2002,SORGHUM,NORTH CAROLINA,42,BU / ACRE
2002,SORGHUM,OKLAHOMA,45,BU / ACRE
2002,SORGHUM,PENNSYLVANIA,48,BU / ACRE
2002,SORGHUM,SOUTH CAROLINA,30,BU / ACRE
2002,SORGHUM,SOUTH DAKOTA,34,BU / ACRE
2002,SORGHUM,TENNESSEE,80,BU / ACRE
2002,SORGHUM,TEXAS,51,BU / ACRE
2002,SORGHUM,VIRGINIA,45,BU / ACRE
2002,SOYBEANS,ALABAMA,24,BU / ACRE
2002,SOYBEANS,ARKANSAS,33.5,BU / ACRE
2002,SOYBEANS,DELAWARE,25,BU / ACRE
2002,SOYBEANS,FLORIDA,33,BU / ACRE
2002,SOYBEANS,GEORGIA,23,BU / ACRE
2002,SOYBEANS,ILLINOIS,43,BU / ACRE
2002,SOYBEANS,INDIANA,41.5,BU / ACRE
2002,SOYBEANS,IOWA,48,BU / ACRE
2002,SOYBEANS,KANSAS,23,BU / ACRE
2002,SOYBEANS,KENTUCKY,33,BU / ACRE
2002,SOYBEANS,LOUISIANA,32,BU / ACRE
2002,SOYBEANS,MARYLAND,23,BU / ACRE
2002,SOYBEANS,MICHIGAN,38.5,BU / ACRE
2002,SOYBEANS,MINNESOTA,43.5,BU / ACRE
2002,SOYBEANS,MISSISSIPPI,32,BU / ACRE
2002,SOYBEANS,MISSOURI,34,BU / ACRE
2002,SOYBEANS,NEBRASKA,38.5,BU / ACRE
2002,SOYBEANS,NEW JERSEY,24,BU / ACRE
2002,SOYBEANS,NEW YORK,32,BU / ACRE
2002,SOYBEANS,NORTH CAROLINA,24,BU / ACRE
2002,SOYBEANS,NORTH DAKOTA,33,BU / ACRE
2002,SOYBEANS,OHIO,32,BU / ACRE
2002,SOYBEANS,OKLAHOMA,26,BU / ACRE
2002,SOYBEANS,PENNSYLVANIA,26,BU / ACRE
2002,SOYBEANS,SOUTH CAROLINA,17,BU / ACRE
2002,SOYBEANS,SOUTH DAKOTA,31,BU / ACRE
2002,SOYBEANS,TENNESSEE,31,BU / ACRE
2002,SOYBEANS,TEXAS,28,BU / ACRE
2002,SOYBEANS,VIRGINIA,23,BU / ACRE
2002,SOYBEANS,WEST VIRGINIA,37,BU / ACRE
2002,SOYBEANS,WISCONSIN,44,BU / ACRE
2002,SUGARBEETS,CALIFORNIA,39.6,TONS / ACRE
2002,SUGARBEETS,COLORADO,20.1,TONS / ACRE
2002,SUGARBEETS,IDAHO,24.3,TONS / ACRE
2002,SUGARBEETS,MICHIGAN,18.1,TONS / ACRE
2002,SUGARBEETS,MINNESOTA,18.6,TONS / ACRE
2002,SUGARBEETS,MONTANA,19.6,TONS / ACRE
2002,SUGARBEETS,NEBRASKA,18.1,TONS / ACRE
2002,SUGARBEETS,NORTH DAKOTA,18.6,TONS / ACRE
2002,SUGARBEETS,OHIO,20.6,TONS / ACRE
2002,SUGARBEETS,OREGON,27.4,TONS / ACRE
2002,SUGARBEETS,WASHINGTON,35,TONS / ACRE
2002,SUGARBEETS,WYOMING,18.3,TONS / ACRE
2002,SUGARCANE,FLORIDA,38.1,TONS / ACRE
2002,SUGARCANE,HAWAII,35.5,TONS / ACRE
2002,SUGARCANE,LOUISIANA,28.3,TONS / ACRE
2002,SUGARCANE,TEXAS,30,TONS / ACRE
2002,TOBACCO,CONNECTICUT,"1,658",LB / ACRE
2002,TOBACCO,FLORIDA,"2,600",LB / ACRE
2002,TOBACCO,GEORGIA,"2,000",LB / ACRE
2002,TOBACCO,INDIANA,"1,950",LB / ACRE
2002,TOBACCO,KENTUCKY,"2,007",LB / ACRE
2002,TOBACCO,MARYLAND,"1,500",LB / ACRE
2002,TOBACCO,MASSACHUSETTS,"1,603",LB / ACRE
2002,TOBACCO,MISSOURI,"2,230",LB / ACRE
2002,TOBACCO,NORTH CAROLINA,"2,067",LB / ACRE
2002,TOBACCO,OHIO,"1,750",LB / ACRE
2002,TOBACCO,PENNSYLVANIA,"2,004",LB / ACRE
2002,TOBACCO,SOUTH CAROLINA,"1,950",LB / ACRE
2002,TOBACCO,TENNESSEE,"2,044",LB / ACRE
2002,TOBACCO,VIRGINIA,"2,147",LB / ACRE
2002,TOBACCO,WEST VIRGINIA,"1,450",LB / ACRE
2002,TOBACCO,WISCONSIN,"2,632",LB / ACRE
2002,WHEAT,ALABAMA,40,BU / ACRE
2002,WHEAT,ARIZONA,95.4,BU / ACRE
2002,WHEAT,ARKANSAS,46,BU / ACRE
2002,WHEAT,CALIFORNIA,81.5,BU / ACRE
2002,WHEAT,COLORADO,22.8,BU / ACRE
2002,WHEAT,DELAWARE,70,BU / ACRE
2002,WHEAT,FLORIDA,35,BU / ACRE
2002,WHEAT,GEORGIA,42,BU / ACRE
2002,WHEAT,IDAHO,71.9,BU / ACRE
2002,WHEAT,ILLINOIS,49,BU / ACRE
2002,WHEAT,INDIANA,53,BU / ACRE
2002,WHEAT,IOWA,53,BU / ACRE
2002,WHEAT,KANSAS,33,BU / ACRE
2002,WHEAT,KENTUCKY,52,BU / ACRE
2002,WHEAT,LOUISIANA,40,BU / ACRE
2002,WHEAT,MARYLAND,66,BU / ACRE
2002,WHEAT,MICHIGAN,67,BU / ACRE
2002,WHEAT,MINNESOTA,34,BU / ACRE
2002,WHEAT,MISSISSIPPI,40,BU / ACRE
2002,WHEAT,MISSOURI,44,BU / ACRE
2002,WHEAT,MONTANA,23.1,BU / ACRE
2002,WHEAT,NEBRASKA,33,BU / ACRE
2002,WHEAT,NEVADA,81.6,BU / ACRE
2002,WHEAT,NEW JERSEY,57,BU / ACRE
2002,WHEAT,NEW MEXICO,26,BU / ACRE
2002,WHEAT,NEW YORK,58,BU / ACRE
2002,WHEAT,NORTH CAROLINA,42,BU / ACRE
2002,WHEAT,NORTH DAKOTA,27.3,BU / ACRE
2002,WHEAT,OHIO,62,BU / ACRE
2002,WHEAT,OKLAHOMA,28,BU / ACRE
2002,WHEAT,OREGON,41.1,BU / ACRE
2002,WHEAT,PENNSYLVANIA,53,BU / ACRE
2002,WHEAT,SOUTH CAROLINA,37,BU / ACRE
2002,WHEAT,SOUTH DAKOTA,26.4,BU / ACRE
2002,WHEAT,TENNESSEE,47,BU / ACRE
2002,WHEAT,TEXAS,29,BU / ACRE
2002,WHEAT,UTAH,32.6,BU / ACRE
2002,WHEAT,VIRGINIA,61,BU / ACRE
2002,WHEAT,WASHINGTON,54.3,BU / ACRE
2002,WHEAT,WEST VIRGINIA,48,BU / ACRE
2002,WHEAT,WISCONSIN,60,BU / ACRE
2002,WHEAT,WYOMING,19.2,BU / ACRE
2003,BARLEY,ALASKA,38.6,BU / ACRE
2003,BARLEY,ARIZONA,118,BU / ACRE
2003,BARLEY,CALIFORNIA,64,BU / ACRE
2003,BARLEY,COLORADO,109,BU / ACRE
2003,BARLEY,DELAWARE,59,BU / ACRE
2003,BARLEY,IDAHO,66,BU / ACRE
2003,BARLEY,KANSAS,57,BU / ACRE
2003,BARLEY,KENTUCKY,75,BU / ACRE
2003,BARLEY,MAINE,65,BU / ACRE
2003,BARLEY,MARYLAND,57,BU / ACRE
2003,BARLEY,MICHIGAN,56,BU / ACRE
2003,BARLEY,MINNESOTA,75,BU / ACRE
2003,BARLEY,MONTANA,40,BU / ACRE
2003,BARLEY,NEBRASKA,50,BU / ACRE
2003,BARLEY,NEVADA,80,BU / ACRE
2003,BARLEY,NEW JERSEY,45,BU / ACRE
2003,BARLEY,NEW YORK,50,BU / ACRE
2003,BARLEY,NORTH CAROLINA,56,BU / ACRE
2003,BARLEY,NORTH DAKOTA,60,BU / ACRE
2003,BARLEY,OHIO,58,BU / ACRE
2003,BARLEY,OREGON,64,BU / ACRE
2003,BARLEY,PENNSYLVANIA,61,BU / ACRE
2003,BARLEY,SOUTH DAKOTA,53,BU / ACRE
2003,BARLEY,UTAH,80,BU / ACRE
2003,BARLEY,VIRGINIA,62,BU / ACRE
2003,BARLEY,WASHINGTON,47,BU / ACRE
2003,BARLEY,WISCONSIN,55,BU / ACRE
2003,BARLEY,WYOMING,93,BU / ACRE
2003,CANOLA,MINNESOTA,"1,820",LB / ACRE
2003,CANOLA,MONTANA,940,LB / ACRE
2003,CANOLA,NORTH DAKOTA,"1,410",LB / ACRE
2003,CANOLA,OTHER STATES,"1,091",LB / ACRE
2003,CHICKPEAS,CALIFORNIA,900,LB / ACRE
2003,CHICKPEAS,IDAHO,920,LB / ACRE
2003,CHICKPEAS,MONTANA,730,LB / ACRE
2003,CHICKPEAS,NEBRASKA,700,LB / ACRE
2003,CHICKPEAS,NORTH DAKOTA,"1,570",LB / ACRE
2003,CHICKPEAS,OREGON,"1,200",LB / ACRE
2003,CHICKPEAS,SOUTH DAKOTA,"1,130",LB / ACRE
2003,CHICKPEAS,WASHINGTON,"1,020",LB / ACRE
2003,CORN,ALABAMA,122,BU / ACRE
2003,CORN,ARIZONA,190,BU / ACRE
2003,CORN,ARKANSAS,140,BU / ACRE
2003,CORN,CALIFORNIA,160,BU / ACRE
2003,CORN,COLORADO,135,BU / ACRE
2003,CORN,DELAWARE,123,BU / ACRE
2003,CORN,FLORIDA,82,BU / ACRE
2003,CORN,GEORGIA,126,BU / ACRE
2003,CORN,IDAHO,140,BU / ACRE
2003,CORN,ILLINOIS,164,BU / ACRE
2003,CORN,INDIANA,146,BU / ACRE
2003,CORN,IOWA,157,BU / ACRE
2003,CORN,KANSAS,120,BU / ACRE
2003,CORN,KENTUCKY,137,BU / ACRE
2003,CORN,LOUISIANA,134,BU / ACRE
2003,CORN,MARYLAND,123,BU / ACRE
2003,CORN,MICHIGAN,128,BU / ACRE
2003,CORN,MINNESOTA,146,BU / ACRE
2003,CORN,MISSISSIPPI,133,BU / ACRE
2003,CORN,MISSOURI,108,BU / ACRE
2003,CORN,MONTANA,140,BU / ACRE
2003,CORN,NEBRASKA,146,BU / ACRE
2003,CORN,NEW JERSEY,113,BU / ACRE
2003,CORN,NEW MEXICO,180,BU / ACRE
2003,CORN,NEW YORK,121,BU / ACRE
2003,CORN,NORTH CAROLINA,106,BU / ACRE
2003,CORN,NORTH DAKOTA,112,BU / ACRE
2003,CORN,OHIO,156,BU / ACRE
2003,CORN,OKLAHOMA,125,BU / ACRE
2003,CORN,OREGON,170,BU / ACRE
2003,CORN,PENNSYLVANIA,115,BU / ACRE
2003,CORN,SOUTH CAROLINA,105,BU / ACRE
2003,CORN,SOUTH DAKOTA,111,BU / ACRE
2003,CORN,TENNESSEE,131,BU / ACRE
2003,CORN,TEXAS,118,BU / ACRE
2003,CORN,UTAH,155,BU / ACRE
2003,CORN,VIRGINIA,115,BU / ACRE
2003,CORN,WASHINGTON,195,BU / ACRE
2003,CORN,WEST VIRGINIA,115,BU / ACRE
2003,CORN,WISCONSIN,129,BU / ACRE
2003,CORN,WYOMING,129,BU / ACRE
2003,COTTON,ALABAMA,772,LB / ACRE
2003,COTTON,ARIZONA,"1,236",LB / ACRE
2003,COTTON,ARKANSAS,916,LB / ACRE
2003,COTTON,CALIFORNIA,"1,290",LB / ACRE
2003,COTTON,FLORIDA,610,LB / ACRE
2003,COTTON,GEORGIA,785,LB / ACRE
2003,COTTON,KANSAS,537,LB / ACRE
2003,COTTON,LOUISIANA,967,LB / ACRE
2003,COTTON,MISSISSIPPI,934,LB / ACRE
2003,COTTON,MISSOURI,862,LB / ACRE
2003,COTTON,NEW MEXICO,908,LB / ACRE
2003,COTTON,NORTH CAROLINA,646,LB / ACRE
2003,COTTON,OKLAHOMA,616,LB / ACRE
2003,COTTON,SOUTH CAROLINA,718,LB / ACRE
2003,COTTON,TENNESSEE,806,LB / ACRE
2003,COTTON,TEXAS,480,LB / ACRE
2003,COTTON,VIRGINIA,674,LB / ACRE
2003,FLAXSEED,MINNESOTA,23,BU / ACRE
2003,FLAXSEED,MONTANA,13,BU / ACRE
2003,FLAXSEED,NORTH DAKOTA,18,BU / ACRE
2003,FLAXSEED,SOUTH DAKOTA,16,BU / ACRE
2003,HAY & HAYLAGE,MICHIGAN,3.05,TONS / ACRE
2003,HAY & HAYLAGE,MINNESOTA,2.59,TONS / ACRE
2003,HAY & HAYLAGE,NEW YORK,2.61,TONS / ACRE
2003,HAY & HAYLAGE,PENNSYLVANIA,2.74,TONS / ACRE
2003,HAY & HAYLAGE,VERMONT,3.47,TONS / ACRE
2003,HAY & HAYLAGE,WASHINGTON,4.6,TONS / ACRE
2003,HAY & HAYLAGE,WEST VIRGINIA,2.05,TONS / ACRE
2003,HAY & HAYLAGE,WISCONSIN,2.92,TONS / ACRE
2003,HOPS,IDAHO,"1,536",LB / ACRE
2003,HOPS,OREGON,"1,626",LB / ACRE
2003,HOPS,WASHINGTON,"2,050",LB / ACRE
2003,PEANUTS,ALABAMA,"2,750",LB / ACRE
2003,PEANUTS,FLORIDA,"3,000",LB / ACRE
2003,PEANUTS,GEORGIA,"3,450",LB / ACRE
2003,PEANUTS,NEW MEXICO,"2,700",LB / ACRE
2003,PEANUTS,NORTH CAROLINA,"3,200",LB / ACRE
2003,PEANUTS,OKLAHOMA,"2,800",LB / ACRE
2003,PEANUTS,SOUTH CAROLINA,"3,400",LB / ACRE
2003,PEANUTS,TEXAS,"3,000",LB / ACRE
2003,PEANUTS,VIRGINIA,"2,900",LB / ACRE
2003,RICE,ARKANSAS,"6,610",LB / ACRE
2003,RICE,CALIFORNIA,"7,700",LB / ACRE
2003,RICE,LOUISIANA,"5,870",LB / ACRE
2003,RICE,MISSISSIPPI,"6,800",LB / ACRE
2003,RICE,MISSOURI,"6,130",LB / ACRE
2003,RICE,TEXAS,"6,600",LB / ACRE
2003,RYE,GEORGIA,16,BU / ACRE
2003,RYE,NORTH DAKOTA,50,BU / ACRE
2003,RYE,OKLAHOMA,22,BU / ACRE
2003,RYE,OTHER STATES,28.7,BU / ACRE
2003,RYE,SOUTH DAKOTA,48,BU / ACRE
2003,SAFFLOWER,MONTANA,770,LB / ACRE
2003,SORGHUM,ALABAMA,42,BU / ACRE
2003,SORGHUM,ARIZONA,90,BU / ACRE
2003,SORGHUM,ARKANSAS,82,BU / ACRE
2003,SORGHUM,CALIFORNIA,90,BU / ACRE
2003,SORGHUM,COLORADO,27,BU / ACRE
2003,SORGHUM,DELAWARE,70,BU / ACRE
2003,SORGHUM,GEORGIA,47,BU / ACRE
2003,SORGHUM,ILLINOIS,82,BU / ACRE
2003,SORGHUM,KANSAS,45,BU / ACRE
2003,SORGHUM,KENTUCKY,95,BU / ACRE
2003,SORGHUM,LOUISIANA,85,BU / ACRE
2003,SORGHUM,MARYLAND,65,BU / ACRE
2003,SORGHUM,MISSISSIPPI,84,BU / ACRE
2003,SORGHUM,MISSOURI,77,BU / ACRE
2003,SORGHUM,NEBRASKA,62,BU / ACRE
2003,SORGHUM,NEW MEXICO,27,BU / ACRE
2003,SORGHUM,NORTH CAROLINA,50,BU / ACRE
2003,SORGHUM,OKLAHOMA,37,BU / ACRE
2003,SORGHUM,PENNSYLVANIA,87,BU / ACRE
2003,SORGHUM,SOUTH CAROLINA,52,BU / ACRE
2003,SORGHUM,SOUTH DAKOTA,45,BU / ACRE
2003,SORGHUM,TENNESSEE,82,BU / ACRE
2003,SORGHUM,TEXAS,54,BU / ACRE
2003,SORGHUM,VIRGINIA,70,BU / ACRE
2003,SOYBEANS,ALABAMA,36,BU / ACRE
2003,SOYBEANS,ARKANSAS,38.5,BU / ACRE
2003,SOYBEANS,DELAWARE,36,BU / ACRE
2003,SOYBEANS,FLORIDA,30,BU / ACRE
2003,SOYBEANS,GEORGIA,34,BU / ACRE
2003,SOYBEANS,ILLINOIS,37,BU / ACRE
2003,SOYBEANS,INDIANA,38,BU / ACRE
2003,SOYBEANS,IOWA,32.5,BU / ACRE
2003,SOYBEANS,KANSAS,23,BU / ACRE
2003,SOYBEANS,KENTUCKY,43.5,BU / ACRE
2003,SOYBEANS,LOUISIANA,34,BU / ACRE
2003,SOYBEANS,MARYLAND,37,BU / ACRE
2003,SOYBEANS,MICHIGAN,27.5,BU / ACRE
2003,SOYBEANS,MINNESOTA,32,BU / ACRE
2003,SOYBEANS,MISSISSIPPI,39,BU / ACRE
2003,SOYBEANS,MISSOURI,29.5,BU / ACRE
2003,SOYBEANS,NEBRASKA,40.5,BU / ACRE
2003,SOYBEANS,NEW JERSEY,34,BU / ACRE
2003,SOYBEANS,NEW YORK,35,BU / ACRE
2003,SOYBEANS,NORTH CAROLINA,30,BU / ACRE
2003,SOYBEANS,NORTH DAKOTA,29,BU / ACRE
2003,SOYBEANS,OHIO,38.5,BU / ACRE
2003,SOYBEANS,OKLAHOMA,26,BU / ACRE
2003,SOYBEANS,PENNSYLVANIA,41,BU / ACRE
2003,SOYBEANS,SOUTH CAROLINA,28,BU / ACRE
2003,SOYBEANS,SOUTH DAKOTA,27.5,BU / ACRE
2003,SOYBEANS,TENNESSEE,42,BU / ACRE
2003,SOYBEANS,TEXAS,29,BU / ACRE
2003,SOYBEANS,VIRGINIA,34,BU / ACRE
2003,SOYBEANS,WEST VIRGINIA,41,BU / ACRE
2003,SOYBEANS,WISCONSIN,28,BU / ACRE
2003,SUGARBEETS,CALIFORNIA,39.1,TONS / ACRE
2003,SUGARBEETS,COLORADO,23.5,TONS / ACRE
2003,SUGARBEETS,IDAHO,29.2,TONS / ACRE
2003,SUGARBEETS,MICHIGAN,19.1,TONS / ACRE
2003,SUGARBEETS,MINNESOTA,20.6,TONS / ACRE
2003,SUGARBEETS,MONTANA,25.4,TONS / ACRE
2003,SUGARBEETS,NEBRASKA,20.3,TONS / ACRE
2003,SUGARBEETS,NORTH DAKOTA,20.4,TONS / ACRE
2003,SUGARBEETS,OHIO,24.2,TONS / ACRE
2003,SUGARBEETS,OREGON,30.7,TONS / ACRE
2003,SUGARBEETS,WASHINGTON,40.3,TONS / ACRE
